store_name,storetype,x,y,identnum,newident,surveyed,apples,bananas,grapes,melon,oranges_loose,carrots,celery,green_pepper,lettuce,onion,tomatos,potatoes,oranges_man,peaces,mushrooms,spaghe_sauce,tomato_sauce,orange_juice,broccoli,green_bean,green_peas,french_fries,bread_white,bread_whole,hambu_buns,dinner_rolls,italian_bread,bagels,bread_crumbs,cereal_corn,cereal_oats,flour,macaroni,noodles,popcorn,rice,spaghetti,milk_lowfat,milk_whole,cheese_cheddar,cheese_cottage,cheese_moz,milk_evapo,beef,chicken_whole,chicken_thighs,turkey_ground,pork,turkey_ham,eggs,fish_flounder,tuna_fish,beans_garb,beans_kidne,beans_baked,margarine,shortening,salad_dressing,veg_oil,sugar_brown,sugar_powdered,sugar_white,jelly_grape,molasses,pancake_syrup,chocolate_chops,fruit_drink,fudgesicles,baking_pow,baking_soda,chile_powder,cinnamon,cumin,onion_powder,garlic_powder,italian_seas,oregano,paprika,black_epper,salt,vanilla,childen_boul,catsup,soy_sauce,lemon_juice,gelatin,choc_drink
Fayard's Grocery & Deli BP,Convenience Store,-88.54564903000,30.43339388400,122,STORE-122,0,0,0,0,0,0,0,0,0,0.632469579078,0,0,0,0,2.81860087339,0,0.700764322525,0.132048458087,0,0,0,0,0.149901186058,0,0,0,0,0,0,1.72040874779,4.11088966249,3.63803457352,0,1.48426811226,0,0,0.534939579652,0,30.8667032966,1.43946924643,1.03923210704,0,1.80814888761,0,0,0,0,0,8.10661807235,14.8198403064,1.71851533359,0,7.72341784159,1.46541549416,0,1.23148211508,0.299823392713,0,1.73008152391,0.342032239021,0.0726002392026,0,0.089394095825,0.0807041728167,0,0.665816028057,0,5.2565126516,1.71942429235,0,0.0959002400722,0,0.717171920943,0,0.549769247832,0,0.996781580758,0,0,2.63183772603,0.429191428141,0.344079984279,0.806396165294,0.0603873507688,8.43098404363,0.912014478872,0.282408723499,0
Hebert Grocery,Convenience Store,-88.54564903000,30.43339388400,123,STORE-123,0,0,0,0,0,15.0762742159,0,0,0,0,0,0,10.2731831158,3.33554129826,5.13096230327,0,0.505648683465,0,0,0,0,0,0,1.27337503732,1.59028357561,3.6077108178,0,3.63769097909,3.31955749701,0,0,0.715208795171,1.0937065146,2.38893240935,2.41287888122,0,2.34945051925,1.99652788479,23.6492684235,1.47472854769,0.762047056915,0,0,0.189760055659,0,0,0,0,0,8.84397433692,0,0,4.00887131848,0,1.31902033881,1.59624490623,0.449416064465,0,1.73896788704,0.720495903666,0,0.0897838725825,0,0.134518745387,0,0.195566936615,0,1.57782771842,1.92702953059,0,0.173264171901,0,0.654675994045,1.28422027326,0,0,1.46388141396,0,0.810914780819,1.05289784115,0.809117498879,3.78017874207,0,0.19787017237,4.04260875433,0,0,0
Little Super,Convenience Store,-88.50924260000,30.39808145500,124,STORE-124,0,0,0,0,0,0,0,0,0,0.961303164737,0,0,0,0,4.58488557867,16.3177257115,0.76607458869,0,0,2.16118533058,0,0,0.141129531431,1.0058057898,0.662535485117,0,0,0,0,1.31357057352,3.1317527192,1.95342627071,0.704777202793,0.866775690334,0,0,1.37765402033,0,20.2016775423,1.60003728695,1.34387373449,0,0,0.283895248489,7.31019663634,0,0,0,0,0,1.11104906217,0,8.11914282637,0.916596127011,0.605765951879,1.69349499038,0.489341545891,0,0.222325901261,0,0.0893963407971,0,0.0558702562168,0.0573813251244,0,0.248934638993,0.258805557433,8.00179538123,2.42623233803,0,0.209199876643,0,0,1.55774481313,0,0,1.39781859952,0,0,0.862451655236,0.669833252454,0,0,0.16829269607,7.70244881159,0,0,14.5341769143
Taite's Quick Stop,Convenience Store,-88.49877431600,30.41290694100,125,STORE-125,0,0,4.7355725375,0,0,0,0,0,0,0.666773365699,0,0,0,0,4.29328024275,0,1.46572750318,0,0,0,0,0,0,1.1784082118,0.929565820384,1.91081356383,0,0,0,1.30234458225,0.894570855486,4.68079980992,0.327131935391,1.34291410154,0,2.10791258325,1.34126957724,1.58245393037,27.2277990831,1.20431548427,1.72168683001,0,0,0,0,0,0,0,0,7.48515817978,1.03347773724,0,2.82270506354,0,1.59540850088,0,0,0.79394659268,0.195747379517,0.651180559088,0,0,0.0303209011408,0.184279093295,0,0.189683673937,0.216555260311,7.15903610277,0,0,0.0648794427842,0.761819352906,0,0,0,0.781026552432,0,2.12438717548,0.978797322296,0.541583128629,0.832016280792,0,0,0.192271107604,1.93303142592,0,0,0
Sugar Shack,Convenience Store,-88.55185182600,30.48546404600,126,STORE-126,0,0,4.12840270286,0,0,0,1.14334160811,1.22471232949,0,0,0.764671819877,0,0,2.15466273964,5.38835891202,28.4063534703,1.43731482696,0,0,0,0,0,0,1.39100901721,0,2.91479685691,0,0,0,1.70612185313,3.59742626297,2.30399666181,0,2.3591657999,0,0,0,2.05728177184,16.879142574,1.6735567858,1.34798301499,0,1.56069922228,0,0,2.30626354906,1.32432308386,0,0,0,1.24018242486,0,2.21883240286,0,1.58372888831,3.04033268721,0.662672898597,0.240725062155,0.678044897497,0.723902338388,0,0.0755279377456,0.0375439847013,0.118168873415,0,0.0776068807142,0,0,0,0,0.0692922739618,0.43745369608,1.01936726947,0,0.63487599915,0.928059432483,0,0,0,1.88280667623,0.514408011437,0.96525995903,0,0.115045557351,5.29611325662,0.292579560852,0,0
Steven Mabry Nguyen,Convenience Store,-88.50544827000,30.48743261000,127,STORE-127,0,2.17242586017,0,0,0,0,0,0,0,0,0,6.86890740904,6.2088259684,3.77682133042,4.33380398123,19.9164745722,0,0.0818272935608,0,0,11.2764317583,0,0,2.18067194036,0.829034301504,2.04622704985,0,0,0,0,3.14107747394,5.06974664064,0.550492921847,2.2720020606,1.15361834699,0,1.53975148016,0.939175294594,18.2600719463,1.73639952145,0,0,1.30816550107,0,0,0,0,0,0,11.9343782321,0,0,2.36025935712,0,0,1.96486086044,0.426695643763,0.905035887721,1.21498435216,0.48517874004,0,0,0.0794414324332,0.0489541470062,0,0.155694537625,0,0,0,0,0.054427443645,0,0.679016815139,1.38137867486,0,0.565175192659,1.87287560839,5.88716898108,0.865816503028,2.64234072757,0.408288865371,0,0.888132362549,0.0462581009876,5.38197969975,0.157862781931,0.414537307592,6.97506086476
Steven Mabry Grocery,Convenience Store,-88.55358864800,30.50137037400,128,STORE-128,0,6.21253417875,0,0,0,0,0,0,0,1.00038101084,0,0,0,3.97187372521,3.32479173696,0,1.0159857119,0,0,0,0,0,0.139426902089,2.29644779325,1.98795002738,0,0,2.14350368187,0,0,1.83299749643,3.71744719271,0.975677137478,1.21312016602,0,0,1.09751757045,0,21.2952509707,1.59644868194,0,0,0,0,0,0,0,0,0,13.8209396309,1.27695138292,0,4.03796319763,0,0.950561721601,1.15742431082,0,0.244618807693,0.552290007669,0,0.0718924387853,0.0655647763853,0.0629798390039,0.129679849149,0,0.642115361456,0,3.7657876167,1.77520927296,0,0,0,0,0,0,1.45105188334,0,1.67211180116,0,1.60929798454,0.783019103358,3.34658151451,0,0.0959919937117,0,0.823915025705,0,6.79059404234
Dollar General,Convenience Store,-88.49248970000,30.65870445000,129,STORE-129,0,0,0,0,0,0,0,0,0,0,0,0,6.87431884088,0,1.5447670296,0,0.515522622727,0,0,0,0,0,0,1.30711522995,0,0,0,0,0,0,4.57454498189,3.39439787452,0.507319322526,2.21513179772,0,1.60682534365,2.03487897899,0,0,1.34220471407,1.71994261588,0,0,0,0,0,0,0,0,12.4745045691,1.15544458456,0,7.94290896399,0,0,0,0,0.773542516145,0.267142378996,0.415246541519,0,0.0726984241786,0.0331477377266,0.0580149222248,0.219024658186,0.593913156529,0.212427673109,0,1.0996671957,0,0.179035350354,0,0.634379682347,0,0,1.19672509969,0,0,0,1.74678281428,0,0,0,0.0837841268602,0,0,0,12.1195876406
Dollar General,Convenience Store,-89.44427612500,30.39192356900,13,STORE-13,1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.11,0.95,0.00,0.47,0.04,0.00,0.00,0.00,0.00,0.00,0.72,2.22,1.95,0.00,2.57,0.00,0.00,0.45,0.72,0.29,0.78,0.78,1.77,0.62,0.78,0.00,1.21,0.80,0.00,0.88,0.20,6.72,2.83,0.00,0.00,8.29,2.77,1.24,0.00,1.64,0.00,0.52,1.87,0.00,0.65,0.38,0.26,0.05,0.05,0.03,0.05,0.00,0.07,0.21,3.17,3.48,0.00,0.04,0.24,0.26,1.68,0.25,0.44,0.86,3.36,0.26,0.52,0.02,0.14,0.00,0.05,0.17,0.00,0.00,4.04
B C Market,Convenience Store,-88.57273344900,30.67185853200,130,STORE-130,0,0,0,0,0,0,0,0,0,0,0,0,0,4.31593068474,0,0,1.28393432661,0,0,0,10.0993461199,0,0.256867696685,1.09206584127,0.734860013065,2.02622597033,0,2.79321120505,0,0,0,3.49360758231,0.419890700517,1.51649921931,0,0,1.86457149159,1.51976380136,0,0,0,0,0,0.294536486174,7.44995355111,0,0,0,0,18.4222215681,0,0,1.7154925421,0,0,0,0.543755688892,0,1.01269773414,0,0.0483752801255,0.0732387465824,0.0579729724689,0.179747452375,0,0.563056921318,0,0,1.40147722722,0,0,0,0,0,0,1.1659400566,1.45493515517,0,0.787615308004,1.48302489753,0.569982988914,0,1.20850142345,0.16449986619,8.82258148144,0,0,1.81816283738
Conaco Food Mart,Convenience Store,-88.52286900000,30.42697900000,131,STORE-131,0,10.0402647339,4.53915390666,0,0,0,0,0,1.36318637357,0,0,0,0,5.09231278797,4.90746964902,0,0.583543236813,0,0,0,8.11396938085,0,0.254034248775,1.83871059761,2.18871024764,2.68523024871,2.22645001883,0,0,0,0,2.20146605434,0.460550824388,0,0,0,0,0.955516450213,18.1155887139,1.16209841279,1.75457828177,0,1.6159481296,0,0,0,0,0,5.70932772266,17.7061127303,1.14087032727,0,3.53226322818,0,0.690528340841,0,0.454384356881,0.709963614528,1.67066364452,0.699879342096,0,0.0679462566771,0.0886074885481,0.150436509823,0,0.830880399389,0.225628390282,0,2.43660407875,0,0,0,0,0,0,0.492874225345,0.731520479876,0,0,1.51275342701,0.274517543899,0,0,0.128866481865,0,0,0,6.77852220231
Fisherman's Corner,Convenience Store,-88.44654600000,30.39640200000,132,STORE-132,0,0,0,0,0,0,0,0,0,0,0,0,0,2.70722309565,2.3703510803,9.91343836841,1.96109170295,0,0,0,0,0,0,1.05268002948,1.98274120036,4.05144986702,0,0,0,1.99545959856,4.34324375718,2.95668510502,0.612925694012,2.28446904854,0,1.66080308245,1.78304818532,0,19.0331761807,1.81844038795,0.437069148421,0,0,0.516603815552,0,2.12777876767,0,0,0,0,1.28223013343,0,6.78127561462,1.04937222737,1.49177270282,0,0,0.786122968735,0.758998087047,0.759973751426,0,0,0.0308580374496,0.198767973448,0.251807543028,0.627036449382,0.247483083241,0,0,0,0.166987665703,0,0,0,0,1.15270682954,1.49517354098,6.15911988651,0.721593858773,0,0.641062197747,0,0,0.154477290694,0,0.849529853981,0,14.0912376495
Kreole Supermarket,Grocery Store,-88.49452800000,30.40110732200,133,STORE-133,0,5.32649572078,3.38003353522,16.1766435787,3.85996405103,9.61770215678,2.4323603953,1.26768603173,1.5307019528,0,0.361861032366,2.26393388874,5.1518059653,1.28792639311,1.61197033459,6.67136469237,1.53876150565,0.11687494732,3.00622976291,0,7.4213645327,10.9739529924,0,0.944457011898,0,3.50901850292,0.957622981258,0,1.85068211845,1.00158644488,2.08356038165,0.991337230128,0.249650009255,0,0.75502945885,5.51157349515,0.524680489907,1.63516569142,0,0,0,0.237393391984,0.860366857691,0.217721149447,0,3.56513919295,2.25974247866,1.62270817765,4.59426425073,1.83145127433,4.39993948857,7.33491556741,2.41124536362,0,1.55032721128,0.97821243979,0,0,1.03240977394,0.469940670519,0.0762979361638,0,0.0450438219508,0.109019996436,0.23079679784,0.476904934212,0.198161733716,2.20840339776,2.25329309658,0,0,0.728191461274,1.45624325773,1.70515944132,0.462508130789,0.898298756739,1.0996440935,3.97442214546,2.05147586859,0.602964450647,0.064613950508,0.37930592194,0.162709911474,0.0531339967214,0.194521979114,0.0640218230385,0.349292417027,2.41357615504
Greers Food Tiger,Convenience Store,-88.71998589600,30.40094543400,134,STORE-134,0,9.67515212956,0,0,0,6.47107681396,0,0,0,0,0,5.7642382271,0,4.34185561064,1.04430378741,0,1.35285187327,0.115117290705,0,0,0,0,0,0.755724925256,1.84912733796,2.46837069235,0,0,3.54702241183,0,2.4027838757,3.62042941249,0.548145982989,1.1264928615,1.22856516696,0,1.07329387221,0.843295538704,0,1.67092452721,0.493181677278,0,0,0.257618628534,0,0,0,0,6.18803007741,17.4695899033,1.35925902138,6.12172531523,5.49552441962,0,0,0,0,0,0.236798011161,0.272529126895,0.0972240901867,0.073527683391,0.0303646267468,0.118946788926,0,1.03247204748,0.213189161003,0,0,0,0,0,0.53186971398,0,0,0.313722062348,2.04111947516,0,1.15269256967,0,0.717342850499,1.95326051045,0.209072902685,0.195848721974,3.68726952436,0,0,12.0954588133
Country Corner,Convenience Store,-88.78595600000,30.41040300000,135,STORE-135,0,0,0,0,0,0,0,0,0,0,0,0,0,4.45882494463,3.1857251777,0,1.76489902912,0,0,0,0,0,0,2.1106151899,1.3503304109,3.7489639387,0,0,0,2.00896222537,4.71538641524,0,0.72518472224,1.14685222948,0,2.17268994508,1.22539258291,0,29.0491953685,1.62785239068,0,0,1.60396308409,0.190937935571,0,0,0,0,0,0,0,0,5.66317316687,0,1.3252399856,0,0,0.912932932591,0.382355191483,0.390817796312,0.0401310410537,0.0664850792611,0.0637057424193,0.0442836419257,0,0.333899201773,0.28140708758,5.00086812538,0,0,0.171228049055,0.7759126305,0,1.34929141522,0.406028812001,0,2.26662173158,3.20422758707,1.34311861567,2.8143488753,0.301501866501,0,0.986167613991,0.040016043143,0,0,0,0
Kangaroo Express,Convenience Store,-88.81866182000,30.41642119000,136,STORE-136,0,0,0,0,3.16833185323,0,0,1.24474096287,0,0,0,0,0,0,3.57136119111,13.0272783754,0.586409412408,0,0,0,0,0,0,1.84799541002,0,3.39548384101,0,0,0,1.30995199126,4.62106905913,2.75222117122,0.3102475775,1.5771598197,0.942441547668,3.82035691052,0,2.42489228694,0,1.79987461649,0,0,1.59518910037,0.348386002053,0,0,0,0,0,25.8128505249,1.14483488664,0,6.22876807905,0.771639157965,0.71207392267,0.681111618651,0,0.836808505507,0.974046283682,0.533993430167,0.0992588130767,0,0.0492406410879,0.11383612113,0,0.12080769657,0.2299310781,0,0,0,0.158239291399,0,0,0,0,0.618880928792,2.325905353,1.53912078863,0,2.22636378457,0.465681283482,1.74169231957,0,0.174434568874,0,0.0748395722254,0,3.84660706876
Julian Fayards B P Ocean Spring Store,Convenience Store,-88.83842930300,30.44293717600,137,STORE-137,0,4.03358658923,0,0,0,0,1.88928451852,1.04024843783,0,0.814701471781,1.27414391789,0,5.38577425145,0,4.22623110317,35.9283344811,0.921859821581,0,0,0,12.2062456844,0,0,2.26761412029,0,3.27094103165,0,0,0,0,3.2793405112,1.54088177464,0.481965055295,0,2.40179212591,3.90354470707,1.38317693301,1.48543458978,19.9088920209,1.83487405689,1.424692602,0,1.62237813552,0,0,0,0,0,0,21.5117365488,0,4.251257849,7.52544738544,0,0,0,0,0,0.861043817054,0.543022778285,0,0,0.0415524982202,0.0442285916399,0,0,0,0,2.58575517508,0.2744720734,0.0866248122014,0.817806332833,0,0,0.307505978542,0,0,5.87147940693,0,1.34244688465,0.574760854174,0,0,0.122713508663,4.91795710715,0.456482340135,0,5.77539641801
Dollar General,Convenience Store,-88.83357293000,30.43853935000,138,STORE-138,0,3.49922147207,0,0,0,0,0,0,0,0,0,0,0,4.80390852958,5.25238901024,0,1.2003459047,0,0,0,0,0,0.277566827829,0.991190645383,2.24778556799,2.00122220485,1.04934849251,0,0,0,4.89683099064,0,0.754485381683,1.10918165809,2.16698531257,1.55263159445,2.41527041202,1.7411363336,25.1877335692,1.21955087437,0.759575459289,0,2.1982914013,0,0,0,0,0,5.70245139355,13.1476349397,1.33121677016,0,0,0.941903036361,0,1.79622523895,0.383088197944,0.413078322656,0.988212252882,0.42886053361,0.0853683566598,0.0981817178884,0.0702285024991,0.134598708167,0,1.04458282388,0,1.40779801508,0,0,0.0695563114723,0,0,0,0,0.791748380453,0.660341016896,0,0,0.785589248069,0.249395594175,2.9886069114,0,0.197707222142,6.93804908938,0.467382929277,0,0
Rene's Quality Meats,Convenience Store,-88.80976592000,30.41356090500,139,STORE-139,0,0,0,0,0,0,3.57183180436,0,0,0,0,0,4.36412552862,0,4.96931424279,12.739921087,0,0.337613459352,0,0,0,0,0.15916472351,2.1479401313,0,2.69981553014,0,0,0,0,3.58260840975,0,0.988671878601,0.96348186201,0,3.01736166544,2.07840925117,1.37524048075,31.3624990908,1.79312885096,0,0,0,0.415146186116,0,0,0,0,0,2.62401529542,0.846660860521,0,4.61990069427,0.838959825679,0,0.860263952082,0.727387881767,0.570624076674,0.57753777198,0,0.0803435482246,0.0608257653557,0.0539570829645,0.0736744257605,0,1.11470844419,0,6.80606643728,0,0,0.0916723365807,0.784973021034,0.476243208304,0.788761832797,0.423764947987,1.72176530978,1.09837578845,4.05367843148,0,0.820043395129,0,0.261611503831,0,0.196154060035,0,0,0,0
Country Corner Grocery,Convenience Store,-89.18677050000,30.33906150000,14,STORE-14,1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.39,0.00,1.38,0.00,0.00,0.00,0.00,0.00,0.00,1.12,1.93,2.90,0.00,0.00,0.00,0.00,0.00,0.00,0.66,1.54,0.00,4.41,0.00,1.87,26.25,1.65,0.00,0.00,0.00,0.25,0.00,0.00,0.00,0.00,0.00,2.29,0.00,0.00,2.72,0.00,1.12,0.00,0.00,0.38,0.84,0.58,0.07,0.08,0.06,0.12,0.00,0.24,0.00,0.00,0.00,0.00,0.00,0.89,1.09,0.00,0.00,0.99,1.16,0.00,0.00,0.57,0.04,0.00,0.00,0.14,0.22,0.25,0.31,0.00
Dollar General,Convenience Store,-88.75069819000,30.40758281900,140,STORE-140,0,4.64319350949,0,0,0,0,0,0,0,0,0,0,0,4.00286149515,1.34112135192,0,0.596123455656,0,0,0,0,8.67733862194,0,0.761921286215,1.20261551732,4.95380863704,0,3.01267285492,0,0,3.76429204433,3.88246160667,0.37234249165,1.09710881485,1.08347604837,0.918389008231,1.88931469942,1.28820075406,20.1491963103,1.41695567198,0,0,2.14711825192,0.218274017998,6.24660197513,0,0,0,0,0,1.08578390669,0,3.35701122059,0,1.58416028136,1.34620779622,0,0.325956506671,1.89438816528,0,0,0,0.0672793254989,0.0825818748976,0.235732552687,0.510961974925,0,6.34832026679,0,0.289594966932,0.148937990931,0,0.701098256596,0,0.445803877853,0.555683442933,0,0,0,1.62833524244,0.248659737095,2.28203007224,0.616003022474,0.190470962399,7.44311226336,0.764214486009,0.378247618351,0
Asia Market,Grocery Store,-88.82057854600,30.41609412700,141,STORE-141,0,4.47549663707,3.77875543206,15.0215750552,14.8673525235,4.2291285798,0,0,2.51829582461,0.863279680604,0.495163788465,3.68903931684,3.48734184404,1.80419393368,1.45861112083,9.08567262856,0.651831346924,0,2.22798339577,1.22939630721,9.28934755568,10.2861269077,0.139010945116,0,2.60425626571,2.31584522344,0.945004196613,5.00524406033,1.31241640424,0,3.9865424217,2.34294632287,0.414904758753,0.662669757312,0.816362295071,0,0.721243470036,0.93397493821,22.7097021743,0.959448646027,1.1354110729,0.301177628561,0.781545699463,0.160053375661,7.23078591471,3.97054631904,1.94107871673,1.68988879332,0,0,0,4.32527217537,3.87992028672,0,1.35345736787,0,0,0.280750610584,0,0.379550015722,0.0794093204809,0.0584445749078,0.0428145828224,0,0.209556894321,0,0.136410636891,5.4958630758,2.46967680971,0.109251071625,0.172122590411,1.33573254157,1.42600594231,0,0.926059947993,1.27032099124,1.2710768144,2.63315578741,7.31300729777,0.49852291057,0.0305707446136,1.28767288131,0.665995014592,0.100368456464,0,0,0.364213053647,0
Rouses Market,Grocery Store,-88.78296444400,30.41265624900,142,STORE-142,0,6.65212226649,3.00260702371,13.8104868394,3.35966690663,10.9537309306,1.76114689552,0.662767455091,3.59662182131,0.988389764389,0.462574411225,4.78316169985,3.98379856025,0,1.38664014158,9.21375618656,1.40643390429,0,2.06568163911,1.36036148454,9.88074376538,7.19012945178,0,0.708590195069,2.12478012869,3.01208825824,1.33506806069,7.37023651558,4.15909826522,1.01629032862,0,1.91056716713,0.507822550698,0.883775327669,1.78701526073,2.41260647283,0.484228562548,0,21.0508031835,0.998253329135,0.925612851581,0,0.737193362021,0.207812974808,10.2416628079,2.00188712928,2.66047032172,3.05724484062,5.2014649873,2.38999917547,1.84140699432,6.13821520524,4.85186638158,0,1.80280509875,0,0.222356395446,0.430019543504,0.355031999987,0.58106258518,0.151909527157,0.0894749515598,0.0453207942877,0.127180001004,0.230512407869,0.233308854618,0,9.21145288191,2.09024470009,0.13104557545,0.0627447413139,0.498965817119,0.914656986694,0.730271768934,1.06563374105,0.961090851035,1.51835871007,4.44454482969,0,1.45917906244,0.0470478592701,2.88182618237,0.23663964271,0.147982379382,0.354530273998,0.0818321032894,0.359445536024,3.84130155716
Exxon,Convenience Store,-88.55346012800,30.37082816800,143,STORE-143,0,0,0,0,0,0,0,0,0,0,0,0,0,3.18962234796,0,5.94429349677,1.26308176517,0,0,0,0,0,0,0.865907961988,1.77008898282,2.04967517068,0,0,0,0,4.86858848773,0,0.621502120764,1.54083155625,2.51609551086,1.80720677234,0.795654856175,2.01910778533,0,1.08111114159,0,0,0,0,0,0,0,0,0,0,1.60943718896,0,2.04465806922,0,1.47961430572,0,0,0.381783055572,1.01884382121,0.325196373936,0,0.0983018450183,0,0.0640236024872,0,0.659903021736,0,0,0,0.253902579399,0.109143228887,0.533827728965,0,0,0,1.07249967881,0,3.48352468931,0.558227182647,1.1063182839,0,2.44339194378,0.560205148123,0.0775366487494,4.37161984961,0,0.291985693437,0
3 G's,Convenience Store,-88.53530414100,30.38901323200,144,STORE-144,0,2.10758596817,0,0,0,0,0,0,0,0,0,0,0,1.99678797394,4.31970898217,6.71607733066,1.72158944941,0,0,0,0,0,0,0.810844128349,0,2.49639017018,0,0,0,0,2.60385272706,1.17111606669,0.867680802715,0,0,0,2.14770713463,0.801255641112,0,0,0.598177854952,0,0.703253140919,0.232932248449,7.02025952575,0,0,0,0,16.294437276,1.58758055405,0,5.23336232053,0,1.59556912417,2.18875991277,0.469516876108,0,0.734199719279,0.604911528431,0.0489252748089,0,0.0504692566056,0.0380000900569,0,0.477206596612,0.270031064512,8.31194576535,0,0,0.145581514156,0.887787084807,0,0,0,0.501372733128,0,0,0,1.16210156286,0.362784329803,0,0,0.210413193327,0,0.787174867601,0,14.3102066081
K B Quick Stop,Convenience Store,-88.53482076400,30.38197517800,145,STORE-145,0,0,3.47501510321,0,2.88077100622,0,2.24020008135,1.10867103764,0,0,0,0,7.04517924767,5.09296887897,2.8480672163,0,2.0639123839,0,0,0,0,0,0.224034604604,1.71941372795,1.38587805159,2.25700733492,3.92048760135,0,0,0,1.38412614337,1.45457049015,0.917172113915,1.76381469055,0,2.39602916964,0,0,28.8301265611,0,1.24758101726,0,0,0.530615126817,0,0,0,0,0,0,0,0,4.13114873532,0.906340870245,0.607501441567,0,0.644506633238,0.508829684072,1.14400505241,0.588874364844,0.0701469816119,0.0672312186944,0.0353787626228,0.0732516317231,0,0.801167552718,0.299538415329,0,0,0.262634679465,0,0.510936233441,0.885238336865,0,0.384615022308,0.339205975468,0,1.81308408245,0.291478951854,1.81207395927,0.408343517342,1.69751424945,0.150334430279,0.170377708941,0,0,0.398062019629,5.39167030725
B J's Market,Convenience Store,-88.54850046200,30.36516142400,146,STORE-146,0,9.62693025763,0,0,0,0,0,1.45798370861,0,0,0,0,0,0,3.07635630438,12.4562880418,1.12864965197,0,0,0,0,0,0,1.1890629019,1.03860522858,0,0,0,0,0,5.0029597484,0,0.89920949951,2.0954781739,0,1.59382612528,0,1.72647994191,16.0273024012,1.64828843898,0,0,1.92991314289,0.496431842702,6.66616959136,0,0,0,0,14.141415874,0,0,1.86897710175,0,0,0,0,1.14626851846,1.01963905039,0.818625515195,0.0861780670635,0,0.081334143566,0.149254603628,0,1.19880887328,0,0,0,0,0.0461496253881,0,0,0,0,0,0,0,0,1.36092516256,0.433532640447,1.39372993035,1.14168965532,0.169629845446,5.11093481152,0,0,10.1073129199
Bozo's Grocery,Convenience Store,-88.54321551000,30.35484312000,147,STORE-147,0,0,0,7.7914008642,3.13302416719,2.1865800447,1.48005030012,1.4541032996,0,0,0,0,0,0,0,0,0.806806387024,0,0,0,0,0,0,0.848129285207,2.34617400498,0,0,0,0,0,3.28006014557,1.4400510158,0.998891246454,1.51209003811,1.28349139121,4.29939372816,0,0,24.4164785274,1.81915896494,0.667818402729,0,0.806170797341,0.384216826959,0,0,0,0,0,0,0,0,2.91523339959,0,1.46252996989,0,0.444955814411,0,1.53482165593,0.310848371252,0.0638811550689,0.0634166934041,0.0423546219533,0.124083638794,0,0.425226593986,0.211602846193,0,0,0,0.124203457303,0,0,0,0,0,1.50812311158,1.96334466131,1.41770708,0,0.226772531187,3.65672724123,0,0.24298638734,0,0.806051499056,0,10.053078652
Market Street Outlet,Convenience Store,-88.54854474800,30.35175029300,148,STORE-148,0,0,0,0,0,0,0,0,0,1.13063314753,1.05406355557,0,0,0,3.95797196187,20.1755760855,0,0,0,0,0,0,0,1.78532470017,2.0971987537,2.66541841313,0,0,0,0,2.59896417648,0,0,1.94582391493,1.54106326146,3.00103953602,0,0,31.3395872082,1.57904176259,0.793452943896,0,0.939193231771,0,0,0,0,0,0,18.6918096083,0,5.24474805102,5.0295867057,0,1.32524138266,0,0,0,1.22768019255,0.407939779925,0,0,0.0429737223203,0.0857694704994,0,0,0.213302134537,1.05836799149,2.11296235475,0,0.108171089371,0.439253051761,0.553046829208,0,0.321939153411,1.08626461989,0,0,0.313215038311,1.85172743034,0.714168782864,0,0,0.0859642063357,0.611647090914,0,0,0
Dollar General,Convenience Store,-88.53262684000,30.35484534300,149,STORE-149,0,0,0,0,0,0,1.87642358684,1.546330177,1.38448552384,0,0,0,10.7584984512,0,1.84402934718,29.0384051533,1.58375644943,0,0,0,0,0,0,1.1117370534,2.29243774642,4.4144099483,0,0,0,0,5.10057619342,0,0.714347585354,1.07011204926,1.16216330052,0,1.15331924882,1.75257326803,18.6251992727,1.70245480283,1.13939288082,0,0,0,0,0,1.48565823309,0,0,23.0984373151,1.48856026764,0,3.51218844722,0.893845065245,0,0,0.560674069286,0.273182057941,0.5786239399,0.583319364294,0,0.0565763559154,0.0545358479594,0.117175549242,0,0.682557187819,0.215816971961,0,3.07569123103,0,0.0935745486674,0.367962545231,0,0,0,1.67571671076,0,0,0,2.53019348697,0.0335287487771,0,0,0.229239255065,3.06221153647,0,0,0
Winn Dixie Food Stores,Grocery Store,-89.14692715600,30.35301043300,15,STORE-15,1,7.18,3.33,9.59,2.70,6.22,1.32,0.74,1.50,1.68,0.64,4.43,2.17,2.70,1.23,7.92,0.74,0.00,3.37,1.42,5.96,5.96,0.23,0.78,1.19,2.01,1.97,1.79,2.60,1.98,0.83,1.06,0.37,1.08,1.55,2.96,0.54,1.08,22.45,1.13,0.80,0.35,0.80,0.21,8.94,1.53,1.84,2.40,6.70,1.92,0.58,3.95,0.95,0.67,0.81,1.40,0.35,0.35,0.64,0.24,0.07,0.07,0.04,0.05,0.26,0.09,0.21,0.88,1.77,0.17,0.06,0.37,1.07,1.79,0.49,0.45,4.78,5.58,1.79,0.56,0.02,2.96,0.68,0.05,0.20,0.09,0.30,2.02
